date,conversion_id,channel,revenue,emails_sent,impressions_social,clicks,spend
2025-05-05,CONV-8073,Social Media,95.93,,13826.0,139.0,136.82
2025-05-06,CONV-8074,PPC,148.13,,,,235.89
2025-05-06,CONV-8075,PPC,81.81,,,,235.89
2025-05-06,CONV-8076,PPC,142.35,,,,235.89
2025-05-06,CONV-8077,PPC,167.28,,,,235.89
2025-05-06,CONV-8078,PPC,126.63,,,,235.89
2025-05-06,CONV-8079,PPC,106.41,,,,235.89
2025-05-06,CONV-8080,PPC,270.16,,,,235.89
2025-05-06,CONV-8081,PPC,100.28,,,,235.89
2025-05-06,CONV-8082,PPC,47.46,,,,235.89
2025-05-06,CONV-8083,PPC,187.81,,,,235.89
2025-05-06,CONV-8084,PPC,183.05,,,,235.89
2025-05-06,CONV-8085,Email,126.43,3051.0,,135.4401500278995,
2025-05-06,CONV-8086,Email,51.1,3051.0,,135.4401500278995,
2025-05-06,CONV-8087,Email,189.5,3051.0,,135.4401500278995,
2025-05-06,CONV-8088,Email,134.85,3051.0,,135.4401500278995,
2025-05-06,CONV-8089,Email,120.46,3051.0,,135.4401500278995,
2025-05-06,CONV-8090,Email,110.39,3051.0,,135.4401500278995,
2025-05-06,CONV-8091,Email,96.7,3051.0,,135.4401500278995,
2025-05-06,CONV-8092,Email,64.5,3051.0,,135.4401500278995,
2025-05-06,CONV-8093,Email,118.7,3051.0,,135.4401500278995,
2025-05-06,CONV-8094,Email,185.58,3051.0,,135.4401500278995,
2025-05-06,CONV-8095,Social Media,99.09,,10933.0,199.0,118.28
2025-05-06,CONV-8096,Social Media,69.15,,10933.0,199.0,118.28
2025-05-06,CONV-8097,Social Media,23.32,,10933.0,199.0,118.28
2025-05-06,CONV-8098,Social Media,31.49,,10933.0,199.0,118.28
2025-05-06,CONV-8099,Social Media,36.41,,10933.0,199.0,118.28
2025-05-07,CONV-8100,PPC,134.96,,,,333.82
2025-05-07,CONV-8101,PPC,95.19,,,,333.82
2025-05-07,CONV-8102,PPC,52.75,,,,333.82
2025-05-07,CONV-8103,PPC,73.61,,,,333.82
2025-05-07,CONV-8104,PPC,116.22,,,,333.82
2025-05-07,CONV-8105,PPC,51.11,,,,333.82
2025-05-07,CONV-8106,PPC,132.12,,,,333.82
2025-05-07,CONV-8107,PPC,265.22,,,,333.82
2025-05-07,CONV-8108,PPC,74.64,,,,333.82
2025-05-07,CONV-8109,PPC,56.53,,,,333.82
2025-05-07,CONV-8110,PPC,216.18,,,,333.82
2025-05-07,CONV-8111,PPC,184.02,,,,333.82
2025-05-07,CONV-8112,Email,118.99,3071.0,,123.6507068375002,
2025-05-07,CONV-8113,Email,88.32,3071.0,,123.6507068375002,
2025-05-07,CONV-8114,Email,76.69,3071.0,,123.6507068375002,
2025-05-07,CONV-8115,Email,142.07,3071.0,,123.6507068375002,
2025-05-07,CONV-8116,Email,133.89,3071.0,,123.6507068375002,
2025-05-07,CONV-8117,Email,85.87,3071.0,,123.6507068375002,
2025-05-07,CONV-8118,Email,94.48,3071.0,,123.6507068375002,
2025-05-07,CONV-8119,Email,122.33,3071.0,,123.6507068375002,
2025-05-07,CONV-8120,Social Media,31.55,,9964.0,130.0,108.29
2025-05-07,CONV-8121,Social Media,114.61,,9964.0,130.0,108.29
2025-05-08,CONV-8122,PPC,84.68,,,,324.76
2025-05-08,CONV-8123,PPC,150.87,,,,324.76
2025-05-08,CONV-8124,PPC,79.68,,,,324.76
2025-05-08,CONV-8125,PPC,50.73,,,,324.76
2025-05-08,CONV-8126,PPC,150.46,,,,324.76
2025-05-08,CONV-8127,PPC,86.99,,,,324.76
2025-05-08,CONV-8128,PPC,88.57,,,,324.76
2025-05-08,CONV-8129,PPC,123.07,,,,324.76
2025-05-08,CONV-8130,PPC,56.53,,,,324.76
2025-05-08,CONV-8131,PPC,62.88,,,,324.76
2025-05-08,CONV-8132,PPC,87.62,,,,324.76
2025-05-08,CONV-8133,PPC,56.62,,,,324.76
2025-05-08,CONV-8134,PPC,330.82,,,,324.76
2025-05-08,CONV-8135,PPC,184.03,,,,324.76
2025-05-08,CONV-8136,PPC,147.92,,,,324.76
2025-05-08,CONV-8137,PPC,117.74,,,,324.76
2025-05-08,CONV-8138,Email,200.89,2594.0,,167.8121471138974,
2025-05-08,CONV-8139,Email,199.62,2594.0,,167.8121471138974,
2025-05-08,CONV-8140,Email,77.94,2594.0,,167.8121471138974,
2025-05-08,CONV-8141,Email,128.24,2594.0,,167.8121471138974,
2025-05-08,CONV-8142,Email,205.95,2594.0,,167.8121471138974,
2025-05-08,CONV-8143,Email,113.23,2594.0,,167.8121471138974,
2025-05-08,CONV-8144,Email,119.2,2594.0,,167.8121471138974,
2025-05-08,CONV-8145,Email,114.57,2594.0,,167.8121471138974,
2025-05-08,CONV-8146,Email,124.92,2594.0,,167.8121471138974,
2025-05-08,CONV-8147,Email,126.18,2594.0,,167.8121471138974,
2025-05-08,CONV-8148,Email,155.89,2594.0,,167.8121471138974,
2025-05-08,CONV-8149,Email,164.5,2594.0,,167.8121471138974,
2025-05-08,CONV-8150,Email,96.59,2594.0,,167.8121471138974,
2025-05-08,CONV-8151,Email,106.98,2594.0,,167.8121471138974,
2025-05-08,CONV-8152,Social Media,51.24,,17482.0,163.0,173.26
2025-05-08,CONV-8153,Social Media,24.08,,17482.0,163.0,173.26
2025-05-08,CONV-8154,Social Media,78.94,,17482.0,163.0,173.26
2025-05-08,CONV-8155,Social Media,80.97,,17482.0,163.0,173.26
2025-05-09,CONV-8156,PPC,193.19,,,,244.95
2025-05-09,CONV-8157,PPC,214.75,,,,244.95
2025-05-09,CONV-8158,PPC,58.89,,,,244.95
2025-05-09,CONV-8159,PPC,229.44,,,,244.95
2025-05-09,CONV-8160,PPC,128.59,,,,244.95
2025-05-09,CONV-8161,PPC,79.07,,,,244.95
2025-05-09,CONV-8162,PPC,179.84,,,,244.95
2025-05-09,CONV-8163,PPC,55.93,,,,244.95
2025-05-09,CONV-8164,PPC,54.15,,,,244.95
2025-05-09,CONV-8165,PPC,101.25,,,,244.95
2025-05-09,CONV-8166,PPC,138.07,,,,244.95
2025-05-09,CONV-8167,PPC,89.74,,,,244.95
2025-05-09,CONV-8168,PPC,107.77,,,,244.95
2025-05-09,CONV-8169,PPC,141.87,,,,244.95
2025-05-09,CONV-8170,Email,85.21,2617.0,,132.92406734047665,
2025-05-09,CONV-8171,Email,192.9,2617.0,,132.92406734047665,
2025-05-09,CONV-8172,Email,136.51,2617.0,,132.92406734047665,
2025-05-09,CONV-8173,Email,188.33,2617.0,,132.92406734047665,
2025-05-09,CONV-8174,Email,130.19,2617.0,,132.92406734047665,
2025-05-09,CONV-8175,Email,361.03,2617.0,,132.92406734047665,
2025-05-09,CONV-8176,Email,158.39,2617.0,,132.92406734047665,
2025-05-09,CONV-8177,Email,317.9,2617.0,,132.92406734047665,
2025-05-09,CONV-8178,Email,159.09,2617.0,,132.92406734047665,
2025-05-09,CONV-8179,Email,226.06,2617.0,,132.92406734047665,
2025-05-09,CONV-8180,Email,122.04,2617.0,,132.92406734047665,
2025-05-09,CONV-8181,Email,115.91,2617.0,,132.92406734047665,
2025-05-09,CONV-8182,Social Media,123.87,,10395.0,253.0,115.22
2025-05-09,CONV-8183,Social Media,143.96,,10395.0,253.0,115.22
2025-05-09,CONV-8184,Social Media,65.2,,10395.0,253.0,115.22
2025-05-09,CONV-8185,Social Media,99.62,,10395.0,253.0,115.22
2025-05-09,CONV-8186,Social Media,240.1,,10395.0,253.0,115.22
2025-05-09,CONV-8187,Social Media,103.47,,10395.0,253.0,115.22
2025-05-09,CONV-8188,Social Media,26.64,,10395.0,253.0,115.22
2025-05-10,CONV-8189,PPC,110.01,,,,244.91
2025-05-10,CONV-8190,PPC,68.38,,,,244.91
2025-05-10,CONV-8191,PPC,98.54,,,,244.91
2025-05-10,CONV-8192,PPC,56.8,,,,244.91
2025-05-10,CONV-8193,PPC,128.74,,,,244.91
2025-05-10,CONV-8194,PPC,61.14,,,,244.91
2025-05-10,CONV-8195,PPC,49.09,,,,244.91
2025-05-10,CONV-8196,PPC,60.27,,,,244.91
2025-05-10,CONV-8197,PPC,77.77,,,,244.91
2025-05-10,CONV-8198,PPC,84.21,,,,244.91
2025-05-10,CONV-8199,PPC,33.05,,,,244.91
2025-05-10,CONV-8200,PPC,98.02,,,,244.91
2025-05-10,CONV-8201,PPC,132.63,,,,244.91
2025-05-10,CONV-8202,Email,116.08,1814.0,,113.98618777495837,
2025-05-10,CONV-8203,Email,144.82,1814.0,,113.98618777495837,
2025-05-10,CONV-8204,Email,134.12,1814.0,,113.98618777495837,
2025-05-10,CONV-8205,Email,183.79,1814.0,,113.98618777495837,
2025-05-10,CONV-8206,Email,231.04,1814.0,,113.98618777495837,
2025-05-10,CONV-8207,Email,88.37,1814.0,,113.98618777495837,
2025-05-10,CONV-8208,Email,115.33,1814.0,,113.98618777495837,
2025-05-10,CONV-8209,Email,147.54,1814.0,,113.98618777495837,
2025-05-10,CONV-8210,Email,143.33,1814.0,,113.98618777495837,
2025-05-10,CONV-8211,Email,126.29,1814.0,,113.98618777495837,
2025-05-10,CONV-8212,Email,61.39,1814.0,,113.98618777495837,
2025-05-10,CONV-8213,Social Media,55.06,,15504.0,239.0,137.76
2025-05-10,CONV-8214,Social Media,62.83,,15504.0,239.0,137.76
2025-05-10,CONV-8215,Social Media,165.68,,15504.0,239.0,137.76
2025-05-10,CONV-8216,Social Media,114.67,,15504.0,239.0,137.76
2025-05-11,CONV-8217,PPC,65.47,,,,319.32
2025-05-11,CONV-8218,PPC,99.55,,,,319.32
2025-05-11,CONV-8219,PPC,59.94,,,,319.32
2025-05-11,CONV-8220,PPC,19.48,,,,319.32
2025-05-11,CONV-8221,PPC,133.83,,,,319.32
2025-05-11,CONV-8222,PPC,85.42,,,,319.32
2025-05-11,CONV-8223,PPC,71.18,,,,319.32
2025-05-11,CONV-8224,PPC,123.2,,,,319.32
2025-05-11,CONV-8225,PPC,113.86,,,,319.32
2025-05-11,CONV-8226,PPC,76.92,,,,319.32
2025-05-11,CONV-8227,PPC,155.98,,,,319.32
2025-05-11,CONV-8228,PPC,93.29,,,,319.32
2025-05-11,CONV-8229,PPC,59.27,,,,319.32
2025-05-11,CONV-8230,PPC,35.43,,,,319.32
2025-05-11,CONV-8231,PPC,321.92,,,,319.32
2025-05-11,CONV-8232,Email,85.24,3698.0,,159.99835314860806,
2025-05-11,CONV-8233,Email,150.51,3698.0,,159.99835314860806,
2025-05-11,CONV-8234,Email,148.36,3698.0,,159.99835314860806,
2025-05-11,CONV-8235,Email,80.96,3698.0,,159.99835314860806,
2025-05-11,CONV-8236,Email,94.4,3698.0,,159.99835314860806,
2025-05-11,CONV-8237,Email,181.19,3698.0,,159.99835314860806,
2025-05-11,CONV-8238,Email,105.97,3698.0,,159.99835314860806,
2025-05-11,CONV-8239,Email,214.43,3698.0,,159.99835314860806,
2025-05-11,CONV-8240,Email,171.02,3698.0,,159.99835314860806,
2025-05-11,CONV-8241,Email,337.68,3698.0,,159.99835314860806,
2025-05-11,CONV-8242,Email,176.09,3698.0,,159.99835314860806,
2025-05-11,CONV-8243,Email,199.16,3698.0,,159.99835314860806,
2025-05-11,CONV-8244,Email,80.08,3698.0,,159.99835314860806,
2025-05-11,CONV-8245,Email,82.69,3698.0,,159.99835314860806,
2025-05-11,CONV-8246,Social Media,79.97,,15612.0,244.0,178.53
2025-05-11,CONV-8247,Social Media,34.83,,15612.0,244.0,178.53
2025-05-11,CONV-8248,Social Media,61.85,,15612.0,244.0,178.53
2025-05-11,CONV-8249,Social Media,66.27,,15612.0,244.0,178.53
2025-05-11,CONV-8250,Social Media,95.81,,15612.0,244.0,178.53
2025-05-12,CONV-8251,PPC,78.84,,,,357.76
2025-05-12,CONV-8252,PPC,95.22,,,,357.76
2025-05-12,CONV-8253,PPC,145.31,,,,357.76
2025-05-12,CONV-8254,PPC,297.94,,,,357.76
2025-05-12,CONV-8255,PPC,69.64,,,,357.76
2025-05-12,CONV-8256,PPC,165.27,,,,357.76
2025-05-12,CONV-8257,PPC,90.39,,,,357.76
2025-05-12,CONV-8258,PPC,123.98,,,,357.76
2025-05-12,CONV-8259,PPC,108.52,,,,357.76
2025-05-12,CONV-8260,PPC,113.28,,,,357.76
2025-05-12,CONV-8261,PPC,245.81,,,,357.76
2025-05-12,CONV-8262,PPC,68.2,,,,357.76
2025-05-12,CONV-8263,PPC,137.84,,,,357.76
2025-05-12,CONV-8264,PPC,76.48,,,,357.76
2025-05-12,CONV-8265,PPC,154.46,,,,357.76
2025-05-12,CONV-8266,Email,138.61,2704.0,,121.96053305432724,
2025-05-12,CONV-8267,Email,76.14,2704.0,,121.96053305432724,
2025-05-12,CONV-8268,Email,99.21,2704.0,,121.96053305432724,
2025-05-12,CONV-8269,Email,172.51,2704.0,,121.96053305432724,
2025-05-12,CONV-8270,Email,152.49,2704.0,,121.96053305432724,
2025-05-12,CONV-8271,Email,106.55,2704.0,,121.96053305432724,
2025-05-12,CONV-8272,Email,94.21,2704.0,,121.96053305432724,
2025-05-12,CONV-8273,Email,106.41,2704.0,,121.96053305432724,
2025-05-12,CONV-8274,Social Media,93.84,,14678.0,204.0,162.17
2025-05-12,CONV-8275,Social Media,18.9,,14678.0,204.0,162.17
2025-05-12,CONV-8276,Social Media,41.32,,14678.0,204.0,162.17
2025-05-12,CONV-8277,Social Media,51.01,,14678.0,204.0,162.17
2025-05-13,CONV-8278,PPC,87.21,,,,323.4
2025-05-13,CONV-8279,PPC,88.78,,,,323.4
2025-05-13,CONV-8280,PPC,112.95,,,,323.4
2025-05-13,CONV-8281,PPC,78.75,,,,323.4
2025-05-13,CONV-8282,PPC,114.94,,,,323.4
2025-05-13,CONV-8283,PPC,85.84,,,,323.4
2025-05-13,CONV-8284,PPC,137.4,,,,323.4
2025-05-13,CONV-8285,PPC,28.58,,,,323.4
2025-05-13,CONV-8286,PPC,76.65,,,,323.4
2025-05-13,CONV-8287,PPC,50.27,,,,323.4
2025-05-13,CONV-8288,PPC,49.17,,,,323.4
2025-05-13,CONV-8289,PPC,85.77,,,,323.4
2025-05-13,CONV-8290,Email,183.43,2817.0,,144.87282202265524,
2025-05-13,CONV-8291,Email,133.2,2817.0,,144.87282202265524,
2025-05-13,CONV-8292,Email,94.22,2817.0,,144.87282202265524,
2025-05-13,CONV-8293,Email,83.12,2817.0,,144.87282202265524,
2025-05-13,CONV-8294,Email,133.69,2817.0,,144.87282202265524,
2025-05-13,CONV-8295,Email,91.34,2817.0,,144.87282202265524,
2025-05-13,CONV-8296,Email,124.58,2817.0,,144.87282202265524,
2025-05-13,CONV-8297,Email,136.43,2817.0,,144.87282202265524,
2025-05-13,CONV-8298,Email,46.14,2817.0,,144.87282202265524,
2025-05-13,CONV-8299,Email,174.96,2817.0,,144.87282202265524,
2025-05-13,CONV-8300,Email,177.33,2817.0,,144.87282202265524,
2025-05-13,CONV-8301,Social Media,71.7,,12963.0,186.0,161.19
2025-05-13,CONV-8302,Social Media,78.56,,12963.0,186.0,161.19
2025-05-13,CONV-8303,Social Media,99.23,,12963.0,186.0,161.19
2025-05-13,CONV-8304,Social Media,123.31,,12963.0,186.0,161.19
2025-05-14,CONV-8305,PPC,154.39,,,,322.85
2025-05-14,CONV-8306,PPC,110.89,,,,322.85
2025-05-14,CONV-8307,PPC,50.77,,,,322.85
2025-05-14,CONV-8308,PPC,87.41,,,,322.85
2025-05-14,CONV-8309,PPC,84.88,,,,322.85
2025-05-14,CONV-8310,PPC,148.78,,,,322.85
2025-05-14,CONV-8311,PPC,273.65,,,,322.85
2025-05-14,CONV-8312,PPC,31.9,,,,322.85
2025-05-14,CONV-8313,PPC,125.56,,,,322.85
2025-05-14,CONV-8314,PPC,166.83,,,,322.85
2025-05-14,CONV-8315,PPC,86.89,,,,322.85
2025-05-14,CONV-8316,PPC,70.25,,,,322.85
2025-05-14,CONV-8317,PPC,131.65,,,,322.85
2025-05-14,CONV-8318,PPC,75.65,,,,322.85
2025-05-14,CONV-8319,PPC,131.08,,,,322.85
2025-05-14,CONV-8320,Email,100.24,1808.0,,112.73543928549226,
2025-05-14,CONV-8321,Email,185.55,1808.0,,112.73543928549226,
2025-05-14,CONV-8322,Email,127.94,1808.0,,112.73543928549226,
2025-05-14,CONV-8323,Email,122.85,1808.0,,112.73543928549226,
2025-05-14,CONV-8324,Email,76.99,1808.0,,112.73543928549226,
2025-05-14,CONV-8325,Email,157.07,1808.0,,112.73543928549226,
2025-05-14,CONV-8326,Email,157.15,1808.0,,112.73543928549226,
2025-05-14,CONV-8327,Social Media,73.18,,12641.0,272.0,157.06
2025-05-14,CONV-8328,Social Media,41.96,,12641.0,272.0,157.06
2025-05-14,CONV-8329,Social Media,77.67,,12641.0,272.0,157.06
2025-05-14,CONV-8330,Social Media,142.33,,12641.0,272.0,157.06
2025-05-14,CONV-8331,Social Media,50.26,,12641.0,272.0,157.06
2025-05-15,CONV-8332,PPC,197.49,,,,281.44
2025-05-15,CONV-8333,PPC,67.37,,,,281.44
2025-05-15,CONV-8334,PPC,125.76,,,,281.44
2025-05-15,CONV-8335,PPC,133.63,,,,281.44
2025-05-15,CONV-8336,PPC,135.61,,,,281.44
2025-05-15,CONV-8337,PPC,39.61,,,,281.44
2025-05-15,CONV-8338,PPC,164.67,,,,281.44
2025-05-15,CONV-8339,PPC,74.66,,,,281.44
2025-05-15,CONV-8340,PPC,48.59,,,,281.44
2025-05-15,CONV-8341,PPC,83.95,,,,281.44
2025-05-15,CONV-8342,PPC,68.36,,,,281.44
2025-05-15,CONV-8343,PPC,52.19,,,,281.44
2025-05-15,CONV-8344,Email,122.92,2855.0,,133.54872822813363,
2025-05-15,CONV-8345,Email,88.69,2855.0,,133.54872822813363,
2025-05-15,CONV-8346,Email,125.61,2855.0,,133.54872822813363,
2025-05-15,CONV-8347,Email,135.05,2855.0,,133.54872822813363,
2025-05-15,CONV-8348,Email,92.6,2855.0,,133.54872822813363,
2025-05-15,CONV-8349,Email,88.18,2855.0,,133.54872822813363,
2025-05-15,CONV-8350,Email,233.66,2855.0,,133.54872822813363,
2025-05-15,CONV-8351,Email,126.51,2855.0,,133.54872822813363,
2025-05-15,CONV-8352,Email,134.15,2855.0,,133.54872822813363,
2025-05-15,CONV-8353,Email,166.61,2855.0,,133.54872822813363,
2025-05-15,CONV-8354,Email,240.89,2855.0,,133.54872822813363,
2025-05-15,CONV-8355,Email,93.15,2855.0,,133.54872822813363,
2025-05-15,CONV-8356,Email,212.58,2855.0,,133.54872822813363,
2025-05-15,CONV-8357,Social Media,41.05,,9413.0,115.0,117.54
2025-05-15,CONV-8358,Social Media,50.0,,9413.0,115.0,117.54
2025-05-16,CONV-8359,PPC,83.11,,,,217.24
2025-05-16,CONV-8360,PPC,42.29,,,,217.24
2025-05-16,CONV-8361,PPC,73.39,,,,217.24
2025-05-16,CONV-8362,PPC,118.87,,,,217.24
2025-05-16,CONV-8363,PPC,183.66,,,,217.24
2025-05-16,CONV-8364,PPC,52.3,,,,217.24
2025-05-16,CONV-8365,PPC,113.64,,,,217.24
2025-05-16,CONV-8366,PPC,60.19,,,,217.24
2025-05-16,CONV-8367,PPC,153.72,,,,217.24
2025-05-16,CONV-8368,PPC,44.77,,,,217.24
2025-05-16,CONV-8369,PPC,92.5,,,,217.24
2025-05-16,CONV-8370,Email,56.37,2570.0,,118.31315553098554,
2025-05-16,CONV-8371,Email,127.25,2570.0,,118.31315553098554,
2025-05-16,CONV-8372,Email,90.78,2570.0,,118.31315553098554,
2025-05-16,CONV-8373,Email,64.55,2570.0,,118.31315553098554,
2025-05-16,CONV-8374,Email,159.94,2570.0,,118.31315553098554,
2025-05-16,CONV-8375,Email,258.83,2570.0,,118.31315553098554,
2025-05-16,CONV-8376,Email,111.84,2570.0,,118.31315553098554,
2025-05-16,CONV-8377,Email,143.68,2570.0,,118.31315553098554,
2025-05-16,CONV-8378,Email,147.55,2570.0,,118.31315553098554,
2025-05-16,CONV-8379,Email,225.31,2570.0,,118.31315553098554,
2025-05-16,CONV-8380,Email,112.28,2570.0,,118.31315553098554,
2025-05-16,CONV-8381,Social Media,64.07,,14132.0,142.0,132.8
2025-05-16,CONV-8382,Social Media,90.67,,14132.0,142.0,132.8
2025-05-16,CONV-8383,Social Media,95.61,,14132.0,142.0,132.8
2025-05-17,CONV-8384,PPC,61.51,,,,309.18
2025-05-17,CONV-8385,PPC,78.2,,,,309.18
2025-05-17,CONV-8386,PPC,177.95,,,,309.18
2025-05-17,CONV-8387,PPC,88.04,,,,309.18
2025-05-17,CONV-8388,PPC,222.11,,,,309.18
2025-05-17,CONV-8389,PPC,74.06,,,,309.18
2025-05-17,CONV-8390,PPC,149.63,,,,309.18
2025-05-17,CONV-8391,PPC,116.71,,,,309.18
2025-05-17,CONV-8392,PPC,160.25,,,,309.18
2025-05-17,CONV-8393,PPC,74.81,,,,309.18
2025-05-17,CONV-8394,PPC,309.06,,,,309.18
2025-05-17,CONV-8395,PPC,100.02,,,,309.18
2025-05-17,CONV-8396,PPC,128.94,,,,309.18
2025-05-17,CONV-8397,PPC,104.46,,,,309.18
2025-05-17,CONV-8398,PPC,70.25,,,,309.18
2025-05-17,CONV-8399,Email,141.61,3134.0,,140.02931000310696,
2025-05-17,CONV-8400,Email,41.49,3134.0,,140.02931000310696,
2025-05-17,CONV-8401,Email,135.39,3134.0,,140.02931000310696,
2025-05-17,CONV-8402,Email,99.12,3134.0,,140.02931000310696,
2025-05-17,CONV-8403,Email,109.91,3134.0,,140.02931000310696,
2025-05-17,CONV-8404,Email,158.54,3134.0,,140.02931000310696,
2025-05-17,CONV-8405,Email,164.76,3134.0,,140.02931000310696,
2025-05-17,CONV-8406,Email,136.27,3134.0,,140.02931000310696,
2025-05-17,CONV-8407,Email,225.31,3134.0,,140.02931000310696,
2025-05-17,CONV-8408,Email,83.86,3134.0,,140.02931000310696,
2025-05-17,CONV-8409,Email,223.91,3134.0,,140.02931000310696,
2025-05-17,CONV-8410,Social Media,60.04,,12571.0,230.0,112.16
2025-05-17,CONV-8411,Social Media,66.18,,12571.0,230.0,112.16
2025-05-17,CONV-8412,Social Media,66.55,,12571.0,230.0,112.16
2025-05-17,CONV-8413,Social Media,50.34,,12571.0,230.0,112.16
2025-05-17,CONV-8414,Social Media,66.89,,12571.0,230.0,112.16
2025-05-18,CONV-8415,PPC,68.88,,,,237.81
2025-05-18,CONV-8416,PPC,129.55,,,,237.81
2025-05-18,CONV-8417,PPC,67.68,,,,237.81
2025-05-18,CONV-8418,PPC,41.57,,,,237.81
2025-05-18,CONV-8419,PPC,106.74,,,,237.81
2025-05-18,CONV-8420,PPC,110.31,,,,237.81
2025-05-18,CONV-8421,PPC,63.3,,,,237.81
2025-05-18,CONV-8422,PPC,81.27,,,,237.81
2025-05-18,CONV-8423,PPC,195.84,,,,237.81
2025-05-18,CONV-8424,PPC,296.49,,,,237.81
2025-05-18,CONV-8425,Email,97.41,3030.0,,167.69790111049366,
2025-05-18,CONV-8426,Email,168.49,3030.0,,167.69790111049366,
2025-05-18,CONV-8427,Email,281.36,3030.0,,167.69790111049366,
2025-05-18,CONV-8428,Email,107.3,3030.0,,167.69790111049366,
2025-05-18,CONV-8429,Email,192.89,3030.0,,167.69790111049366,
2025-05-18,CONV-8430,Email,93.37,3030.0,,167.69790111049366,
2025-05-18,CONV-8431,Email,121.69,3030.0,,167.69790111049366,
2025-05-18,CONV-8432,Email,181.19,3030.0,,167.69790111049366,
2025-05-18,CONV-8433,Email,146.76,3030.0,,167.69790111049366,
2025-05-18,CONV-8434,Email,287.09,3030.0,,167.69790111049366,
2025-05-18,CONV-8435,Email,249.61,3030.0,,167.69790111049366,
2025-05-18,CONV-8436,Email,52.76,3030.0,,167.69790111049366,
2025-05-18,CONV-8437,Social Media,134.48,,20914.0,257.0,181.68
2025-05-18,CONV-8438,Social Media,112.05,,20914.0,257.0,181.68
2025-05-18,CONV-8439,Social Media,560.6,,20914.0,257.0,181.68
2025-05-18,CONV-8440,Social Media,77.52,,20914.0,257.0,181.68
2025-05-18,CONV-8441,Social Media,93.98,,20914.0,257.0,181.68
2025-05-18,CONV-8442,Social Media,62.16,,20914.0,257.0,181.68
2025-05-19,CONV-8443,PPC,66.27,,,,355.79
2025-05-19,CONV-8444,PPC,33.6,,,,355.79
2025-05-19,CONV-8445,PPC,116.51,,,,355.79
2025-05-19,CONV-8446,PPC,136.64,,,,355.79
2025-05-19,CONV-8447,PPC,78.77,,,,355.79
2025-05-19,CONV-8448,PPC,135.9,,,,355.79
2025-05-19,CONV-8449,PPC,134.76,,,,355.79
2025-05-19,CONV-8450,PPC,138.65,,,,355.79
2025-05-19,CONV-8451,PPC,125.45,,,,355.79
2025-05-19,CONV-8452,PPC,86.98,,,,355.79
2025-05-19,CONV-8453,PPC,126.53,,,,355.79
2025-05-19,CONV-8454,PPC,56.97,,,,355.79
2025-05-19,CONV-8455,PPC,162.94,,,,355.79
2025-05-19,CONV-8456,PPC,36.91,,,,355.79
2025-05-19,CONV-8457,PPC,82.02,,,,355.79
2025-05-19,CONV-8458,PPC,88.41,,,,355.79
2025-05-19,CONV-8459,PPC,150.29,,,,355.79
2025-05-19,CONV-8460,PPC,40.49,,,,355.79
2025-05-19,CONV-8461,Email,133.89,2860.0,,154.3197572027828,
2025-05-19,CONV-8462,Email,171.01,2860.0,,154.3197572027828,
2025-05-19,CONV-8463,Email,172.87,2860.0,,154.3197572027828,
2025-05-19,CONV-8464,Email,89.48,2860.0,,154.3197572027828,
2025-05-19,CONV-8465,Email,145.38,2860.0,,154.3197572027828,
2025-05-19,CONV-8466,Email,212.6,2860.0,,154.3197572027828,
2025-05-19,CONV-8467,Email,101.93,2860.0,,154.3197572027828,
2025-05-19,CONV-8468,Email,77.59,2860.0,,154.3197572027828,
2025-05-19,CONV-8469,Email,93.01,2860.0,,154.3197572027828,
2025-05-19,CONV-8470,Email,239.18,2860.0,,154.3197572027828,
2025-05-19,CONV-8471,Email,59.19,2860.0,,154.3197572027828,
2025-05-19,CONV-8472,Email,112.1,2860.0,,154.3197572027828,
2025-05-19,CONV-8473,Email,113.37,2860.0,,154.3197572027828,
2025-05-19,CONV-8474,Email,94.63,2860.0,,154.3197572027828,
2025-05-19,CONV-8475,Social Media,109.85,,12700.0,169.0,112.15
2025-05-19,CONV-8476,Social Media,124.6,,12700.0,169.0,112.15
2025-05-19,CONV-8477,Social Media,110.02,,12700.0,169.0,112.15
2025-05-19,CONV-8478,Social Media,50.47,,12700.0,169.0,112.15
2025-05-20,CONV-8479,PPC,81.08,,,,327.8
2025-05-20,CONV-8480,PPC,91.32,,,,327.8
2025-05-20,CONV-8481,PPC,169.92,,,,327.8
2025-05-20,CONV-8482,PPC,73.34,,,,327.8
2025-05-20,CONV-8483,PPC,134.05,,,,327.8
2025-05-20,CONV-8484,PPC,41.07,,,,327.8
2025-05-20,CONV-8485,PPC,54.77,,,,327.8
2025-05-20,CONV-8486,PPC,74.88,,,,327.8
2025-05-20,CONV-8487,PPC,96.2,,,,327.8
2025-05-20,CONV-8488,PPC,120.54,,,,327.8
2025-05-20,CONV-8489,PPC,133.56,,,,327.8
2025-05-20,CONV-8490,PPC,61.56,,,,327.8
2025-05-20,CONV-8491,PPC,46.08,,,,327.8
2025-05-20,CONV-8492,PPC,45.84,,,,327.8
2025-05-20,CONV-8493,PPC,96.04,,,,327.8
2025-05-20,CONV-8494,Email,186.33,3249.0,,148.89582344281007,
2025-05-20,CONV-8495,Email,75.23,3249.0,,148.89582344281007,
2025-05-20,CONV-8496,Email,175.25,3249.0,,148.89582344281007,
2025-05-20,CONV-8497,Email,80.9,3249.0,,148.89582344281007,
